owner_no,brand,model_year,price,registered_year,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage,city_chennai,city_delhi,city_hyderabad,city_jaipur,city_kolkata,transmission_manual,fuel_type_diesel,fuel_type_electric,fuel_type_lpg,fuel_type_petrol,variant_name_encoded,model_encoded
2,27,2017,0.031968240702047644,2017,0.007253042283140108,0.18810876623376627,0.11984652422509784,0.15789473684210525,0.08388962738337558,0.07380679424559385,1,1,False,False,True,False,False,True,False,False,False,True,306400.0,397993.28859060403
2,19,2009,0.012745507730881738,2009,0.014527357684204746,0.2006899350649351,0.07688835389708096,0.368421052631579,0.023393428322186674,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,True,False,118333.33333333333,345841.5201612903
1,19,2013,0.029983284580025076,2014,0.016307572193598463,0.1879058441558442,0.08892566957568462,0.23684210526315788,0.044278860133759805,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,19,2006,0.009089009611366486,2006,0.01507282224637216,0.1879058441558442,0.08892566957568462,0.4473684210526315,0.02046379761558592,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,115000.0,345841.5201612903
2,9,2015,0.037714166318428756,2015,0.020722198716740067,0.2282873376623377,0.08892566957568462,0.21052631578947367,0.050232625763303285,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,428677.0833333333,472567.5675675676
2,19,2015,0.03332636857501045,2015,0.012062766970811645,0.1879058441558442,0.10103821847727959,0.21052631578947367,0.055304352040321796,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,31,2021,0.14855829502716256,2021,0.005436281648081173,0.18810876623376627,0.08523924164911226,0.05263157894736842,0.16467723175341667,0.1004670960609946,1,0,False,False,True,False,False,False,False,False,False,True,1530000.0,1604636.3636363635
1,8,2018,0.08065190137902215,2018,0.017548322251008608,0.28936688311688313,0.1385795967499248,0.13157894736842105,0.1111878453038674,0.08789688391846587,1,1,False,False,True,False,False,True,True,False,False,False,749000.0,735148.1481481482
1,13,2020,0.15900543251149185,2020,0.010890927269755317,0.2883522727272727,0.10321998194402648,0.07894736842105263,0.13812154696132595,0.21971923973085766,1,0,False,False,True,False,False,True,True,False,False,False,1466000.0,1425902.1739130435
2,19,2016,0.03363978269954033,2016,0.0218002185131036,0.23863636363636367,0.12278061992175746,0.18421052631578946,0.07362241930793835,0.0687858479816197,2,1,False,False,True,False,False,True,True,False,False,False,371038.46153846156,521084.67741935485
2,9,2016,0.03050564145424154,2016,0.016345572891429457,0.2126623376623377,0.13030394222088473,0.18421052631578946,0.07716632742076185,0.08482158292756482,2,1,False,False,True,False,False,True,True,False,False,False,366666.6666666667,432471.69811320753
1,12,2021,0.31048892603426664,2021,0.004345534345267067,0.3823051948051948,0.06936503159795368,0.05263157894736842,0.14473684210526314,0.2952229922792751,1,0,False,False,True,False,False,True,True,False,False,False,2088800.0,1693155.3398058251
1,19,2011,0.033117425825323864,2011,0.01380007160131486,0.2282873376623377,0.08666867288594646,0.3157894736842105,0.03125908694387903,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,9,2022,0.0754283326368575,2022,0.005436281648081173,0.2282873376623377,0.10246764971411376,0.02631578947368421,0.2841305612096539,0.08482158292756482,0,0,False,False,True,False,False,True,False,False,False,True,428677.0833333333,659551.724137931
1,12,2021,0.31048892603426664,2021,0.006858307761651622,0.3823051948051948,0.06936503159795368,0.05263157894736842,0.14473684210526314,0.2952229922792751,1,0,False,False,True,False,False,True,True,False,False,False,2088800.0,1693155.3398058251
1,21,2019,0.17457166736314247,2019,0.007618139896750831,0.27982954545454547,0.05176045741799581,0.10526315789473684,0.06985170107589417,0.299690569040732,1,0,False,False,True,False,False,False,False,False,False,True,1631850.0,1684304.347826087
2,19,2016,0.04816130380275805,2016,0.011742761094340096,0.2282873376623377,0.1151068311766476,0.18421052631578946,0.07000763303285838,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,424566.34688346885,506008.6455331412
2,19,2015,0.03165482657751776,2015,0.01289150946226467,0.1879058441558442,0.10103821847727959,0.21052631578947367,0.055304352040321796,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,19,2021,0.12244045131633932,2021,0.0017998512336317447,0.2820616883116883,0.08975323502858865,0.05263157894736842,0.17034748473393427,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,842432.4324324324,1085466.6666666667
1,9,2013,0.038967822816548266,2013,0.022276045432834308,0.26866883116883117,0.11149563647306651,0.26315789473684215,0.04713976050120277,0.08482158292756482,2,1,False,False,True,False,False,True,True,False,False,False,400545.45454545453,564454.268292683
1,9,2015,0.03332636857501045,2016,0.016998857615385297,0.20576298701298704,0.09577189286789045,0.18421052631578946,0.060899789182902,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,337125.0,252413.40782122905
2,9,2012,0.039908065190137905,2012,0.01380007160131486,0.2282873376623377,0.07463135720734276,0.2894736842105263,0.030859261413201514,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,288666.6666666667,564454.268292683
1,9,2020,0.0768909318846636,2020,0.009293807031729127,0.2282873376623377,0.08666867288594646,0.07894736842105263,0.1225283512649026,0.08482158292756482,1,0,False,False,True,False,False,True,False,False,False,True,779666.6666666666,564454.268292683
1,9,2021,0.1433347262849979,2021,0.0066570313382118464,0.289163961038961,0.08130830574781822,0.05263157894736842,0.15973938644954924,0.08482158292756482,1,0,False,False,True,False,False,True,False,False,False,True,1404000.0,1086678.9473684211
1,29,2021,0.08389051399916422,2021,0.011186569062450056,0.289163961038961,0.12458621727354802,0.05263157894736842,0.2141029369002617,0.1076977624637566,1,1,False,False,True,False,False,True,True,False,False,False,756000.0,739121.2121212122
2,19,2016,0.05296698704554952,2016,0.00866197724721854,0.2282873376623377,0.10773397532350285,0.18421052631578946,0.06653460308229137,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,527000.0,643665.5172413794
1,9,2014,0.045653990806519024,2014,0.011436391831922731,0.2282873376623377,0.08892566957568462,0.23684210526315788,0.044278860133759805,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,466457.14285714284,472567.5675675676
1,27,2020,0.04043042206435438,2020,0.011053475709281207,0.18810876623376627,0.11029190490520613,0.07894736842105263,0.1447840942134341,0.07380679424559385,1,1,False,False,True,False,False,True,False,False,False,True,473083.3333333333,397993.28859060403
2,8,2008,0.021103217718345176,2008,0.012709142476980032,0.289163961038961,0.07387902497743004,0.39473684210526316,0.0206409930212271,0.08789688391846587,2,0,False,False,True,False,False,True,False,False,False,True,552500.0,696057.5342465753
1,9,2012,0.03050564145424154,2012,0.009254533583253075,0.20576298701298704,0.09577189286789045,0.2894736842105263,0.03749818261122419,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,337125.0,252413.40782122905
1,29,2016,0.038863351441704976,2016,0.019982003305878886,0.22869318181818185,0.12609088173337346,0.18421052631578946,0.07518173887758069,0.1076977624637566,2,1,False,False,True,False,False,True,False,False,False,True,470370.3703703704,521147.36842105264
1,9,2022,0.12244045131633932,2022,0.0017998512336317447,0.2282873376623377,0.09050514929615142,0.02631578947368421,0.2615905180769603,0.08482158292756482,0,0,False,False,True,False,False,True,False,False,False,True,1404000.0,989975.0
1,1,2011,0.11199331383201003,2011,0.017254680495041815,0.39021915584415584,0.07500752332229912,0.3157894736842105,0.02787874382087816,0.5195198980035183,2,0,False,False,True,False,False,False,True,False,False,False,1293000.0,2517593.75
1,19,2018,0.08587547012118679,2018,0.011981856394090147,0.28936688311688313,0.1485103821847728,0.13157894736842105,0.11742512358243674,0.0687858479816197,1,1,False,False,True,False,False,True,True,False,False,False,922500.0,695777.7777777778
1,16,2011,0.037818637693272046,2011,0.014644087100508572,0.4275568181818182,0.03739091182666266,0.3157894736842105,0.016974411166036638,0.1367672738537678,2,0,False,False,True,False,False,True,True,False,False,False,395000.0,771763.1578947369
1,9,2018,0.12505223568742166,2018,0.012709142476980032,0.30641233766233766,0.07470659043033406,0.13157894736842105,0.07107080546670545,0.08482158292756482,1,0,False,False,True,False,False,False,True,False,False,False,1087500.0,1086678.9473684211
1,19,2020,0.07532386126201421,2021,0.002836233901749832,0.2282873376623377,0.10479987962684323,0.05263157894736842,0.18924832800232624,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,675176.4705882353,643665.5172413794
1,9,2018,0.10165064772252402,2018,0.014848090846759185,0.30823863636363635,0.04453806801083359,0.13157894736842105,0.05212271009014247,0.08482158292756482,1,0,False,False,True,False,False,True,False,False,False,True,897500.0,1086678.9473684211
1,9,2018,0.07866694525699958,2018,0.017424319973875883,0.262987012987013,0.0904303340355101,0.13157894736842105,0.08094649607444025,0.08482158292756482,1,0,False,False,True,False,False,True,False,False,False,True,803333.3333333334,720150.8379888268
1,12,2019,0.16945256999582115,2019,0.0041635310030238735,0.262987012987013,0.06710803490821549,0.10526315789473684,0.08141901715615005,0.2952229922792751,1,0,False,False,True,False,False,True,False,False,False,True,1226000.0,1693155.3398058251
2,8,2015,0.04157960718763059,2015,0.015543558163522639,0.22869318181818185,0.08742100511585915,0.21052631578947367,0.04960259765435686,0.08789688391846587,2,0,False,False,True,False,False,True,False,False,False,True,496000.0,581642.8571428572
2,9,2017,0.06142916840785625,2017,0.013216969984357894,0.2282873376623377,0.08666867288594646,0.15789473684210525,0.06602833049474514,0.08482158292756482,1,0,False,False,True,False,False,True,False,False,False,True,656333.3333333334,564454.268292683
1,9,2013,0.04826577517760135,2013,0.016709215932874402,0.30641233766233766,0.11465543183869997,0.26315789473684215,0.04822226334293796,0.08482158292756482,2,1,False,False,True,False,False,False,True,False,False,False,530333.3333333334,720150.8379888268
2,19,2014,0.041788549937317176,2014,0.017301044982826048,0.2282873376623377,0.1151068311766476,0.23684210526315788,0.054145100319860424,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,30,2019,0.23474717927287925,2019,0.010709105749032846,0.47098214285714285,0.04965392717424016,0.10526315789473684,0.06826403024134924,0.19289255100006641,1,0,False,False,True,False,False,True,True,False,False,False,1858750.0,2078885.2459016393
1,19,2018,0.06707062264939406,2018,0.016207752178721824,0.2282873376623377,0.10773397532350285,0.13157894736842105,0.09181448095376563,0.0687858479816197,1,0,False,False,True,False,False,False,False,False,False,True,759000.0,643665.5172413794
1,8,2012,0.03228165482657752,2012,0.007345953080229291,0.22849025974025977,0.09268733072524826,0.2894736842105263,0.0365295143937191,0.08789688391846587,2,0,False,False,True,False,False,True,False,False,False,True,305325.0,340000.0
1,9,2022,0.13811115754283326,2022,0.003618066440856459,0.2883522727272727,0.13481793560036112,0.02631578947368421,0.34508578075021806,0.08482158292756482,0,1,False,False,True,False,False,True,True,False,False,False,1350000.0,720150.8379888268
1,8,2018,0.06090681153363978,2019,0.01759341398814778,0.22869318181818185,0.09343966295516101,0.10526315789473684,0.10126490258796161,0.08789688391846587,1,0,False,False,True,False,False,True,False,False,False,True,686666.6666666666,548132.183908046
1,8,2021,0.09893439197659841,2021,0.005490828104297915,0.22869318181818185,0.07086969605777912,0.05263157894736842,0.14662692643210234,0.08789688391846587,1,0,False,False,True,False,False,True,False,False,False,True,768133.3333333334,735148.1481481482
2,8,2017,0.08326368575010447,2017,0.007254496855305888,0.289163961038961,0.0806500150466446,0.15789473684210525,0.06278818593444939,0.08789688391846587,1,0,False,False,True,False,False,True,False,False,False,True,606224.4897959183,696057.5342465753
1,8,2014,0.038863351441704976,2014,0.0218002185131036,0.28936688311688313,0.14083659343966298,0.23684210526315788,0.06384123291654552,0.08789688391846587,2,1,False,False,True,False,False,True,True,False,False,False,400000.0,548132.183908046
1,16,2013,0.09109903886335144,2013,0.005053001882398204,0.4275568181818182,0.06033704483900091,0.26315789473684215,0.029613524015966584,0.1367672738537678,2,0,False,False,True,False,False,True,True,False,False,False,706500.0,992373.0158730159
1,19,2020,0.0649811951525282,2020,0.016345572891429457,0.2282873376623377,0.1063045440866687,0.07894736842105263,0.14102755161384123,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,531961.0389610389,506008.6455331412
1,19,2009,0.02058086084412871,2009,0.018163788098654172,0.2006899350649351,0.07688835389708096,0.368421052631579,0.023393428322186674,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,True,False,225000.0,345841.5201612903
2,9,2014,0.038863351441704976,2014,0.013254607039147446,0.2282873376623377,0.08892566957568462,0.23684210526315788,0.044278860133759805,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,480357.14285714284,472567.5675675676
1,8,2022,0.2321353949017969,2022,0.005436281648081173,0.28936688311688313,0.14610291904905207,0.02631578947368421,0.36634922942715903,0.08789688391846587,0,1,False,False,True,False,False,False,False,False,False,True,2250000.0,2250000.0
1,19,2018,0.0709360635185959,2018,0.005827561560675932,0.2282873376623377,0.1063045440866687,0.13157894736842105,0.09091669089851702,0.0687858479816197,1,0,False,False,True,False,False,False,False,False,False,True,540423.0769230769,521084.67741935485
1,19,2015,0.05725031341412454,2015,0.01057110321480449,0.23863636363636367,0.1363226000601866,0.21052631578947367,0.07007851119511485,0.0687858479816197,2,1,False,False,True,False,False,True,True,False,False,False,478840.0,506008.6455331412
2,19,2014,0.055578771416631846,2014,0.0218002185131036,0.23863636363636367,0.10299428227505267,0.23684210526315788,0.049580546670543756,0.0687858479816197,2,0,False,False,True,False,False,True,True,False,False,False,500369.36936936935,791150.0
2,8,2013,0.04471374843292938,2013,0.017098495808741215,0.289163961038961,0.07312669274751732,0.26315789473684215,0.033995083137275624,0.08789688391846587,2,0,False,False,True,False,False,True,False,False,False,True,616600.0,696057.5342465753
1,19,2017,0.06863769327204346,2018,0.010783834394049781,0.2282873376623377,0.1063045440866687,0.13157894736842105,0.09091669089851702,0.0687858479816197,1,0,False,False,True,False,False,False,False,False,False,True,667285.7142857143,521084.67741935485
1,31,2016,0.1229628081905558,2017,0.003091693138364904,0.2674512987012987,0.05725248269635872,0.15789473684210525,0.05019212395629958,0.1004670960609946,1,0,False,False,True,False,False,True,False,False,False,True,672400.0,690909.0909090909
2,19,2018,0.09893439197659841,2018,0.00672721444521072,0.23863636363636367,0.1580650015046645,0.13157894736842105,0.12342614132015121,0.0687858479816197,1,1,False,False,True,False,False,True,True,False,False,False,741000.0,695777.7777777778
2,9,2012,0.02726702883409946,2012,0.018747617001694028,0.2282873376623377,0.09990972013241048,0.2894736842105263,0.03879761558592613,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,321649.3506493507,252413.40782122905
2,19,2012,0.027371500208942752,2013,0.020626196953798602,0.1879058441558442,0.08892566957568462,0.26315789473684215,0.03940759734595151,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
2,16,2010,0.0414751358127873,2010,0.0218002185131036,0.4275568181818182,0.03739091182666266,0.3421052631578947,0.015097308187596062,0.1367672738537678,2,0,False,False,True,False,False,True,True,False,False,False,425000.0,771763.1578947369
1,19,2012,0.03959465106560803,2012,0.018042694965853007,0.23863636363636367,0.09193499849533554,0.2894736842105263,0.0362932538528642,0.0687858479816197,2,0,False,False,True,False,False,True,True,False,False,False,500369.36936936935,521084.67741935485
1,6,2014,0.02841621395737568,2015,0.028368702770723606,0.28936688311688313,0.13489316882335242,0.21052631578947367,0.06947998449161578,0.10475166742888264,2,1,False,False,True,False,False,True,True,False,False,False,395800.0,198750.0
2,9,2017,0.12191809444212286,2018,0.012345499435535088,0.30641233766233766,0.07470659043033406,0.13157894736842105,0.07107080546670545,0.08482158292756482,1,0,False,False,True,False,False,False,True,False,False,False,1105777.7777777778,1086678.9473684211
2,8,2014,0.037818637693272046,2014,0.018163788098654172,0.22849025974025977,0.08215467950647007,0.23684210526315788,0.041727246292526894,0.08789688391846587,2,0,False,False,True,False,False,True,False,False,False,True,346666.6666666667,548132.183908046
1,9,2008,0.02058086084412871,2008,0.009799998145420489,0.20576298701298704,0.0925292234050557,0.39473684210526316,0.02503363944028969,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,166200.0,166051.72413793104
2,19,2019,0.0649811951525282,2019,0.019982003305878886,0.23863636363636367,0.09682515798976829,0.10526315789473684,0.10381651642919454,0.0687858479816197,1,0,False,False,True,False,False,True,True,False,False,False,540000.0,564142.8571428572
2,5,2010,0.023192645215211034,2010,0.019982003305878886,0.262987012987013,0.06710803490821549,0.3421052631578947,0.02309641507082623,0.03426141271845305,2,0,False,False,True,False,False,True,False,False,False,True,250000.0,263636.36363636365
1,9,2011,0.046698704554951946,2011,0.01380007160131486,0.26866883116883117,0.0778663857959675,0.3157894736842105,0.02870747310264611,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,424333.3333333333,720150.8379888268
2,24,2020,0.07020476389469285,2020,0.010890927269755317,0.2818587662337662,0.11758952753535964,0.07894736842105263,0.1516592759523117,0.08069434718381492,1,1,False,False,True,False,False,True,True,False,False,False,700000.0,357500.0
1,19,2017,0.055474300041788556,2018,0.013068058158886191,0.2282873376623377,0.10773397532350285,0.13157894736842105,0.09181448095376563,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,545750.0,643665.5172413794
1,19,2016,0.07950271625574593,2016,0.01917507939691256,0.23863636363636367,0.12955160999097204,0.18421052631578946,0.0768119366094795,0.0687858479816197,2,1,False,False,True,False,False,True,True,False,False,False,635027.7777777778,813912.0879120879
2,16,2015,0.09632260760551609,2015,0.019982003305878886,0.4275568181818182,0.06710803490821549,0.21052631578947367,0.04109721818358049,0.1367672738537678,2,0,False,False,True,False,False,True,True,False,False,False,1066200.0,992373.0158730159
1,19,2023,0.13257417467613875,2023,0.00022345864896791738,0.2820616883116883,0.09637375865182066,0.0,0.5546016283803432,0.0687858479816197,0,0,False,False,True,False,False,True,False,False,False,True,792400.0,1180250.0
2,8,2021,0.0754283326368575,2021,0.005613193987744138,0.22869318181818185,0.08666867288594646,0.05263157894736842,0.1664728118639139,0.08789688391846587,1,0,False,False,True,False,False,True,False,False,False,True,922727.2727272727,548132.183908046
2,9,2011,0.03155035520267447,2011,0.018163788098654172,0.2282873376623377,0.0742551910923864,0.3157894736842105,0.027660657167781336,0.08482158292756482,2,0,False,False,True,False,False,False,False,False,False,True,309333.3333333333,252413.40782122905
1,9,2018,0.06926452152110321,2019,0.0016818490666828606,0.2282873376623377,0.08666867288594646,0.10526315789473684,0.09616167490549579,0.08482158292756482,1,0,False,False,True,False,False,True,False,False,False,True,617428.5714285715,564454.268292683
1,24,2017,0.07804011700793982,2017,0.008345425979640718,0.30965909090909094,0.04634366536262414,0.15789473684210525,0.04431936194076352,0.08069434718381492,1,0,False,False,True,False,False,True,False,False,False,True,220500.0,543846.1538461539
2,19,2013,0.019431675720852488,2013,0.01018782344912152,0.14691558441558444,0.11262413481793562,0.26315789473684215,0.04752636865896533,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,268228.94886363635,306477.1296296296
1,19,2013,0.021312160468031763,2013,0.016776489895541716,0.1879058441558442,0.1302287089978935,0.26315789473684215,0.05355745592006134,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,424566.34688346885,308222.22222222225
1,30,2012,0.0414751358127873,2012,0.012345499435535088,0.288961038961039,0.07914535058681915,0.2894736842105263,0.03227682465833091,0.19289255100006641,2,0,False,False,True,False,False,True,False,False,False,True,599909.0909090909,384782.60869565216
1,19,2014,0.026431257835353116,2014,0.006947763949847079,0.1879058441558442,0.1302287089978935,0.23684210526315788,0.059843704565280605,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,424566.34688346885,308222.22222222225
1,29,2019,0.059757626410363564,2019,0.019982003305878886,0.23863636363636367,0.11939512488715018,0.10526315789473684,0.12082727537074729,0.1076977624637566,1,1,False,False,True,False,False,True,True,False,False,False,508750.0,410533.3333333333
1,19,2021,0.09632260760551609,2021,0.0017998512336317447,0.2820616883116883,0.10209148359915737,0.05263157894736842,0.18584617621401567,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,794692.3076923077,695777.7777777778
2,9,2015,0.059757626410363564,2015,0.014527357684204746,0.30823863636363635,0.07470659043033406,0.21052631578947367,0.044278860133759805,0.08482158292756482,2,0,False,False,True,False,False,True,False,False,False,True,531545.4545454546,720150.8379888268
3,24,2014,0.04931048892603427,2014,0.0218002185131036,0.2818587662337662,0.08975323502858865,0.23684210526315788,0.044590724047688275,0.08069434718381492,2,0,False,False,True,False,False,True,True,False,False,False,575000.0,543846.1538461539
2,31,2015,0.05505641454241538,2015,0.016345572891429457,0.28936688311688313,0.09975925368642793,0.21052631578947367,0.05476882814771735,0.1004670960609946,2,0,False,False,True,False,False,True,True,False,False,False,543944.4444444445,548393.9393939395
2,31,2012,0.04398244880902633,2013,0.015800108329262045,0.30965909090909094,0.10126391814625338,0.26315789473684215,0.04363451320415553,0.1004670960609946,2,0,False,False,True,False,False,True,True,False,False,False,449000.0,548393.9393939395
2,19,2018,0.06393648140409527,2018,0.012709142476980032,0.2282873376623377,0.10773397532350285,0.13157894736842105,0.09181448095376563,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,633571.4285714285,643665.5172413794
2,19,2014,0.02455077308817384,2014,0.00965072267690734,0.1879058441558442,0.1302287089978935,0.23684210526315788,0.059843704565280605,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,424566.34688346885,308222.22222222225
1,29,2020,0.09517342248223987,2020,0.008873072032777329,0.22849025974025977,0.07463135720734276,0.07894736842105263,0.1111878453038674,0.1076977624637566,1,0,False,False,True,False,False,True,False,False,False,True,669500.0,885534.0909090909
3,9,2012,0.04460927705808609,2012,0.016345572891429457,0.30641233766233766,0.11465543183869997,0.2894736842105263,0.043428322186682175,0.08482158292756482,2,1,False,False,True,False,False,False,True,False,False,False,455000.0,720150.8379888268
1,9,2019,0.0782490597576264,2019,0.008168149996936307,0.2282873376623377,0.07764068612699368,0.10526315789473684,0.08935737132887465,0.08482158292756482,1,0,False,False,True,False,False,False,False,False,False,True,791600.0,564454.268292683
1,19,2017,0.07030923526953614,2017,0.004046437943678601,0.2282873376623377,0.10773397532350285,0.15789473684210525,0.07736883645578033,0.0687858479816197,1,0,False,False,True,False,False,False,False,False,False,True,759000.0,643665.5172413794
1,9,2014,0.06236941078144589,2014,0.01743650201576429,0.30641233766233766,0.11465543183869997,0.23684210526315788,0.05397499273044489,0.08482158292756482,2,1,False,False,True,False,False,False,True,False,False,False,530333.3333333334,720150.8379888268
2,19,2019,0.047012118679481824,2020,0.0064479365893810045,0.1879058441558442,0.13662353295215168,0.07894736842105263,0.16959145100319858,0.0687858479816197,1,1,False,False,True,False,False,True,False,False,False,True,531961.0389610389,440245.0331125828
1,5,2016,0.045653990806519024,2016,0.013187696719521576,0.23863636363636367,0.09945832079446285,0.18421052631578946,0.06263630415818552,0.03426141271845305,2,0,False,False,True,False,False,True,True,False,False,False,465000.00000000006,257142.85714285713
1,30,2015,0.04638529043042207,2015,0.010408918418320045,0.288961038961039,0.07297622630153477,0.21052631578947367,0.04355432780847146,0.19289255100006641,2,0,False,False,True,False,False,True,False,False,False,True,455935.48387096776,384782.60869565216
1,8,2018,0.06017551190973674,2018,0.005784469860264706,0.28936688311688313,0.14083659343966298,0.13157894736842105,0.1126054085489968,0.08789688391846587,1,1,False,False,True,False,False,True,True,False,False,False,529428.5714285715,548132.183908046
1,32,2012,0.10676974508984538,2012,0.014527357684204746,0.47240259740259744,0.04604273247065905,0.2894736842105263,0.021881360860715328,0.49684072679652963,2,0,False,False,True,False,False,False,True,False,False,False,1050000.0,1465333.3333333333
1,19,2010,0.02559548683660677,2010,0.007998874161143687,0.1879058441558442,0.08892566957568462,0.3421052631578947,0.028969177086362312,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,30,2008,0.04920601755119098,2008,0.04289151491691029,0.4914772727272727,0.04303340355100813,0.39473684210526316,0.013375981389938936,0.19289255100006641,2,0,False,False,True,False,False,True,True,False,False,False,574500.0,809425.925925926
1,9,2008,0.028311742582532388,2008,0.013618250080592389,0.2883522727272727,0.07312669274751732,0.39473684210526316,0.02046379761558593,0.08482158292756482,2,0,False,False,True,False,False,True,True,False,False,False,726800.0,720150.8379888268
1,28,2009,0.0414751358127873,2009,0.016709215932874402,0.37012987012987014,0.07463135720734276,0.368421052631579,0.02282640302413492,0.1479706376890344,2,0,False,False,True,False,False,False,True,False,False,False,425000.0,386000.0
2,29,2004,0.01734224822398663,2004,0.02705740596327314,0.27049512987012986,0.048299729160397244,0.5,0.00983207327711544,0.1076977624637566,2,0,False,False,True,False,False,True,True,False,False,False,114666.66666666667,128225.25
1,19,2020,0.04920601755119098,2020,0.00870906902108566,0.1879058441558442,0.10999097201324104,0.07894736842105263,0.14450058156440823,0.0687858479816197,1,1,False,False,True,False,False,False,False,False,False,True,501000.0,466645.8333333333
1,8,2018,0.0754283326368575,2018,0.006090839122682071,0.28936688311688313,0.15287390911826662,0.13157894736842105,0.12016574585635358,0.08789688391846587,1,1,False,False,True,False,False,True,True,False,False,False,798000.0,548132.183908046
2,30,2018,0.07271207689093188,2018,0.012518229880221436,0.288961038961039,0.0806500150466446,0.13157894736842105,0.07480372201221286,0.19289255100006641,1,0,False,False,True,False,False,False,False,False,False,True,813000.0,800647.0588235294
1,19,2012,0.02841621395737568,2012,0.008665977320674435,0.1879058441558442,0.08892566957568462,0.2894736842105263,0.0353482116894446,0.0687858479816197,2,0,False,False,True,False,False,True,False,False,False,True,326073.5294117647,345841.5201612903
1,27,2022,0.08065190137902215,2022,0.0015031185118126714,0.18810876623376627,0.09720132410472465,0.02631578947368421,0.27420761849374814,0.07380679424559385,0,0,False,False,True,False,False,True,False,False,False,True,660833.3333333334,676952.380952381
1,29,2018,0.08169661512745507,2018,0.00941762748734113,0.289163961038961,0.12142642190791453,0.13157894736842105,0.10041436464088398,0.1076977624637566,1,1,False,False,True,False,False,True,True,False,False,False,810000.0,885534.0909090909
2,8,2014,0.04502716255745926,2014,0.007304315951983845,0.22849025974025977,0.08215467950647007,0.23684210526315788,0.041727246292526894,0.08789688391846587,2,0,False,False,True,False,False,True,False,False,False,True,385375.0,548132.183908046
1,1,2012,0.0754283326368575,2012,0.016345572891429457,0.39021915584415584,0.08877520312970208,0.2894736842105263,0.03530095958127362,0.5195198980035183,2,0,False,False,True,False,False,False,True,False,False,False,2430900.0,2102871.794871795
1,19,2016,0.04899707480150439,2016,0.011372390656628421,0.2282873376623377,0.1151068311766476,0.18421052631578946,0.07000763303285838,0.0687858479816197,2,1,False,False,True,False,False,True,False,False,False,True,424566.34688346885,506008.6455331412
1,19,2017,0.05735478478896783,2017,0.010608740269594042,0.2282873376623377,0.10773397532350285,0.15789473684210525,0.07736883645578033,0.0687858479816197,1,0,False,False,True,False,False,True,False,False,False,True,545750.0,643665.5172413794
1,9,2022,0.06707062264939406,2022,0.007254496855305888,0.2282873376623377,0.10246764971411376,0.02631578947368421,0.2841305612096539,0.08482158292756482,0,0,False,False,True,False,False,True,False,False,False,True,321649.3506493507,659551.724137931
1,6,2017,0.06916005014625992,2017,0.016108295806886632,0.28936688311688313,0.11804092687330725,0.15789473684210525,0.08291758401528683,0.10475166742888264,1,1,False,False,True,False,False,True,True,False,False,False,678714.2857142857,683109.0909090909
1,21,2021,0.1746761387379858,2021,0.003618066440856459,0.3823051948051948,0.07771591934998495,0.05263157894736842,0.1552268101192207,0.299690569040732,1,0,False,False,True,False,False,True,True,False,False,False,1761875.0,1684304.347826087
