city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl,car_age,mileage_normalized,brand_popularity,age_group,high_mileage
kolkata,manual,1,tata,tata tiago,2019,xm,357000.0,2019,petrol,35912,1199,23.84,5,4.768,748643.1780487805,mid-age,1
kolkata,manual,1,maruti,maruti baleno,2019,1.2 delta,544000.0,2019,petrol,22343,1197,21.4,5,4.279999999999999,504649.26094808127,mid-age,0
kolkata,manual,1,hyundai,hyundai eon,2013,d lite plus,210000.0,2013,petrol,10000,814,21.1,11,1.9181818181818182,605200.0006153847,old,0
kolkata,manual,2,renault,renault duster,2015,110ps diesel rxz option,413000.0,2015,diesel,85735,1461,19.64,9,2.1822222222222223,536132.6860841424,old,0
kolkata,manual,1,maruti,maruti alto k10,2011,lxi,140000.0,2011,petrol,42792,998,24.39,13,1.8761538461538463,504649.26094808127,old,1
kolkata,manual,1,mahindra,mahindra scorpio,2020,s5,1195000.0,2020,diesel,42503,2179,15.117862595419846,4,3.7794656488549614,930921.1267605633,mid-age,0
kolkata,manual,2,maruti,maruti ritz,2011,lxi,140000.0,2011,petrol,96609,1197,18.5,13,1.4230769230769231,504649.26094808127,old,0
kolkata,manual,1,honda,honda jazz,2015,1.5 s i dtec,250000.0,2015,diesel,78990,1498,27.3,9,3.033333333333333,624483.4192037471,old,1
kolkata,manual,2,honda,honda city,2016,i vtec v,429000.0,2016,petrol,51618,1497,17.8,8,2.225,624483.4192037471,old,0
kolkata,manual,2,mahindra,mahindra xuv500,2019,w11 bsiv,1111000.0,2019,diesel,83508,2179,15.1,5,3.02,930921.1267605633,mid-age,0
kolkata,manual,1,hyundai,hyundai santro xing,2007,gls,100000.0,2007,petrol,40000,1086,17.92,17,1.0541176470588236,605200.0006153847,old,0
kolkata,automatic,2,skoda,skoda superb,2010,1.8 tsi,265000.0,2010,petrol,60000,1798,12.6,14,0.9,1001170.8860759494,old,0
kolkata,automatic,1,mahindra,mahindra xuv300,2021,w8 option amt bsvi,1025000.0,2021,petrol,25000,1197,16.5,3,5.5,930921.1267605633,mid-age,0
kolkata,manual,1,hyundai,hyundai i20,2022,asta opt bsvi,855000.0000000001,2022,petrol,14636,1197,21.0,2,10.5,605200.0006153847,new,0
kolkata,manual,2,mahindra,mahindra xuv500,2016,w8 2wd,700000.0,2016,diesel,80000,2179,16.0,8,2.0,930921.1267605633,old,0
kolkata,automatic,1,honda,honda amaze,2021,vx cvt bsvi,830000.0000000001,2021,petrol,20000,1199,18.3,3,6.1000000000000005,624483.4192037471,mid-age,0
kolkata,manual,1,hyundai,hyundai aura,2020,sx option,691000.0,2020,petrol,20000,1197,20.5,4,5.125,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,799000.0,2018,petrol,13000,1591,17.0,6,2.8333333333333335,605200.0006153847,mid-age,0
kolkata,manual,1,jeep,jeep compass,2019,2.0 limited plus bsiv,1550000.0,2019,diesel,22000,1956,17.1,5,3.4200000000000004,1924504.5045045046,mid-age,0
kolkata,manual,1,maruti,maruti swift dzire,2021,zxi plus bsvi,750000.0,2021,petrol,20000,1197,22.41,3,7.47,504649.26094808127,mid-age,1
kolkata,manual,1,hyundai,hyundai santro xing,2014,gls,178000.0,2014,petrol,59005,1086,17.92,10,1.7920000000000003,605200.0006153847,old,0
kolkata,manual,2,maruti,maruti swift,2010,lxi,163000.0,2010,petrol,71156,1197,22.38,14,1.5985714285714285,504649.26094808127,old,1
kolkata,manual,1,honda,honda city,2018,i-vtec v,662000.0,2018,petrol,50000,1497,17.4,6,2.9,624483.4192037471,mid-age,0
kolkata,manual,1,maruti,maruti alto 800,2019,lxi,280000.0,2019,petrol,2707,796,22.05,5,4.41,504649.26094808127,mid-age,1
kolkata,manual,1,hyundai,hyundai santro,2020,era executive,372000.0,2020,petrol,78211,1086,20.3,4,5.075,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai verna,2017,crdi 1.6 ex,600000.0,2017,diesel,67793,1582,22.0,7,3.142857142857143,605200.0006153847,mid-age,1
kolkata,manual,1,tata,tata tiago,2017,1.05 revotorq xm,311000.0,2017,diesel,48548,1047,27.28,7,3.8971428571428572,748643.1780487805,mid-age,1
kolkata,manual,1,ford,ford fiesta classic,2013,1.4 duratorq titanium,200000.0,2013,diesel,150000,1399,19.68,11,1.789090909090909,730169.9346405229,old,0
kolkata,manual,1,maruti,maruti a-star,2010,vxi,162000.0,2010,petrol,46559,998,19.0,14,1.3571428571428572,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai creta,2015,1.6 vtvt s,527000.0,2015,petrol,93177,1591,15.29,9,1.698888888888889,605200.0006153847,old,0
kolkata,automatic,3,hyundai,hyundai elantra,2017,1.6 sx option at,800000.0,2017,diesel,60000,1582,18.23,7,2.6042857142857145,605200.0006153847,mid-age,0
kolkata,automatic,1,mercedes-benz,mercedes-benz glc,2017,220d 4matic sport,2750000.0,2017,diesel,60001,2143,17.9,7,2.557142857142857,3502251.063829787,mid-age,0
kolkata,manual,1,maruti,maruti swift,2014,vxi,299000.0,2014,petrol,45000,1197,18.6,10,1.86,504649.26094808127,old,0
kolkata,automatic,1,hyundai,hyundai aura,2022,s amt,725000.0,2022,petrol,10000,1197,20.1,2,10.05,605200.0006153847,new,0
kolkata,manual,3,hyundai,hyundai verna,2018,vtvt 1.4 e,600000.0,2018,petrol,40000,1368,19.1,6,3.1833333333333336,605200.0006153847,mid-age,0
kolkata,automatic,1,hyundai,hyundai verna,2019,crdi 1.6 at sx plus,900000.0,2019,diesel,38506,1582,22.0,5,4.4,605200.0006153847,mid-age,1
kolkata,manual,1,honda,honda amaze,2015,e i-vtech,275000.0,2015,petrol,60000,1198,18.0,9,2.0,624483.4192037471,old,0
kolkata,automatic,1,renault,renault kwid,2021,climber 1.0 amt opt,480000.0,2021,petrol,10000,999,22.0,3,7.333333333333333,536132.6860841424,mid-age,1
kolkata,manual,1,hyundai,hyundai i10,2008,era 1.1,130000.0,2008,petrol,50000,1086,19.81,16,1.238125,605200.0006153847,old,0
kolkata,manual,1,maruti,maruti celerio,2017,vxi,325000.0,2017,petrol,28000,998,23.1,7,3.3000000000000003,504649.26094808127,mid-age,1
kolkata,manual,2,hyundai,hyundai i10,2011,era 1.1 itech se,157000.0,2011,petrol,49342,1086,19.81,13,1.5238461538461539,605200.0006153847,old,0
kolkata,manual,2,hyundai,hyundai i10,2010,magna,177000.0,2010,petrol,76725,1197,20.36,14,1.4542857142857142,605200.0006153847,old,0
kolkata,manual,2,maruti,maruti a-star,2009,lxi,100000.0,2009,petrol,80000,998,19.0,15,1.2666666666666666,504649.26094808127,old,0
kolkata,manual,1,tata,tata nexon,2018,1.5 revotorq xe,510000.0,2019,diesel,83234,1497,21.5,5,4.3,748643.1780487805,mid-age,1
kolkata,manual,1,renault,renault kiger,2021,rxz,712000.0,2022,petrol,9595,999,19.17,2,9.585,536132.6860841424,new,0
kolkata,manual,1,maruti,maruti baleno,2018,1.2 delta,500000.0,2018,petrol,30000,1197,21.4,6,3.5666666666666664,504649.26094808127,mid-age,0
kolkata,manual,1,renault,renault kiger,2021,rxz turbo dt,811000.0,2021,petrol,6948,999,20.5,3,6.833333333333333,536132.6860841424,mid-age,0
kolkata,manual,1,ford,ford ecosport,2015,1.0 ecoboost titanium,425000.0,2015,petrol,45000,999,18.88,9,2.0977777777777775,730169.9346405229,old,0
kolkata,automatic,1,hyundai,hyundai grand i10 nios,2022,amt sportz,694000.0,2022,petrol,9943,1197,20.7,2,10.35,605200.0006153847,new,0
kolkata,manual,3,maruti,maruti alto 800,2013,lxi,170000.0,2014,petrol,31062,796,22.74,10,2.274,504649.26094808127,old,1
kolkata,manual,2,renault,renault kwid,2017,1.0 rxt,255000.0,2017,petrol,40000,999,23.01,7,3.2871428571428574,536132.6860841424,mid-age,1
kolkata,manual,2,hyundai,hyundai i10,2010,sportz 1.2,185000.0,2010,petrol,57000,1197,20.36,14,1.4542857142857142,605200.0006153847,old,0
kolkata,automatic,1,chevrolet,chevrolet cruze,2011,ltz at,350000.0,2011,diesel,60000,1991,18.1,13,1.3923076923076925,253855.25,old,0
kolkata,manual,1,hyundai,hyundai creta,2019,1.6 vtvt sx plus dual tone,1025000.0,2019,petrol,23000,1591,15.29,5,3.058,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai grand i10,2018,1.2 crdi magna,430000.0,2018,diesel,50000,1186,24.0,6,4.0,605200.0006153847,mid-age,1
kolkata,automatic,2,honda,honda city,2020,zx cvt,850000.0,2020,petrol,30000,1497,17.4,4,4.35,624483.4192037471,mid-age,0
kolkata,manual,1,mahindra,mahindra xuv500,2018,w10 2wd,1049000.0,2018,diesel,55000,2179,16.0,6,2.6666666666666665,930921.1267605633,mid-age,0
kolkata,manual,1,hyundai,hyundai i20,2021,asta opt dt bsvi,900000.0,2021,petrol,20000,1197,21.0,3,7.0,605200.0006153847,mid-age,0
kolkata,manual,1,toyota,toyota etios liva,2015,g,300000.0,2015,petrol,50000,1197,17.71,9,1.9677777777777778,1282850.0,old,0
kolkata,manual,1,honda,honda amaze,2016,vx diesel bsiv,392000.0,2016,diesel,46940,1498,27.4,8,3.425,624483.4192037471,old,1
kolkata,manual,1,maruti,maruti wagon r,2022,zxi plus bsvi,578000.0,2022,petrol,12315,1197,23.56,2,11.78,504649.26094808127,new,1
kolkata,manual,1,maruti,maruti alto 800,2013,lxi,210000.0,2014,petrol,15584,796,22.74,10,2.274,504649.26094808127,old,1
kolkata,manual,1,honda,honda city,2014,i dtec v,410000.0,2014,diesel,64400,1498,26.0,10,2.6,624483.4192037471,old,1
kolkata,automatic,1,maruti,maruti swift,2018,amt zxi,616000.0,2018,petrol,13067,1197,21.21,6,3.535,504649.26094808127,mid-age,0
kolkata,manual,1,maruti,maruti alto 800,2021,lxi,332000.0,2021,petrol,15264,796,22.05,3,7.3500000000000005,504649.26094808127,mid-age,1
kolkata,automatic,1,kia,kia seltos,2022,x-line diesel at,1825000.0,2022,diesel,11853,1493,18.0,2,9.0,1451064.5161290322,new,0
kolkata,manual,1,maruti,maruti alto k10,2019,vxi,379000.0,2019,petrol,7843,998,23.95,5,4.79,504649.26094808127,mid-age,1
kolkata,automatic,1,hyundai,hyundai i20,2021,asta opt ivt bsvi,850000.0,2021,petrol,2501,1197,19.65,3,6.55,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti alto 800,2022,vxi bsvi,379000.0,2022,petrol,9285,796,22.05,2,11.025,504649.26094808127,new,1
kolkata,manual,1,maruti,maruti alto 800,2014,lxi,210000.0,2014,petrol,51215,796,22.74,10,2.274,504649.26094808127,old,1
kolkata,manual,1,kia,kia seltos,2021,anniversary edition,1350000.0,2021,petrol,11000,1497,16.8,3,5.6000000000000005,1451064.5161290322,mid-age,0
kolkata,manual,1,mahindra,mahindra xuv500,2021,w11 option,1450000.0,2021,diesel,10000,2179,15.1,3,5.033333333333333,930921.1267605633,mid-age,0
kolkata,manual,1,hyundai,hyundai venue,2021,s bsiv,650000.0,2021,petrol,40000,1197,17.52,3,5.84,605200.0006153847,mid-age,0
kolkata,manual,1,honda,honda mobilio,2014,v i-vtec,400000.0,2014,petrol,25000,1497,17.3,10,1.73,624483.4192037471,old,0
kolkata,manual,1,mahindra,mahindra scorpio,2021,s5,1270000.0,2021,diesel,55000,2179,15.117862595419846,3,5.0392875318066155,930921.1267605633,mid-age,0
kolkata,manual,1,hyundai,hyundai venue,2021,sx turbo,970000.0,2021,petrol,8126,998,18.27,3,6.09,605200.0006153847,mid-age,0
kolkata,automatic,1,maruti,maruti wagon r,2016,amt vxi option,330000.0,2016,petrol,42000,998,20.51,8,2.56375,504649.26094808127,old,0
kolkata,manual,2,maruti,maruti swift dzire,2013,vdi,370000.0,2013,diesel,32000,1248,23.4,11,2.127272727272727,504649.26094808127,old,1
kolkata,manual,1,maruti,maruti alto 800,2019,lxi,308000.0,2019,petrol,11736,796,24.7,5,4.9399999999999995,504649.26094808127,mid-age,1
kolkata,manual,1,hyundai,hyundai i10,2014,sportz,285000.0,2014,petrol,21679,1197,20.36,10,2.036,605200.0006153847,old,0
kolkata,manual,1,maruti,maruti vitara brezza,2017,zdi,700000.0,2017,diesel,39000,1248,24.3,7,3.4714285714285715,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti alto 800,2021,vxi bsvi,367000.0,2021,petrol,11333,796,22.05,3,7.3500000000000005,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti alto 800,2019,lxi,319000.0,2019,petrol,13440,796,22.05,5,4.41,504649.26094808127,mid-age,1
kolkata,automatic,2,skoda,skoda superb,2019,style 2.0 tdi at,1695000.0,2019,diesel,46900,1968,18.19,5,3.6380000000000003,1001170.8860759494,mid-age,0
kolkata,manual,1,maruti,maruti wagon r,2020,cng lxi,499000.0,2020,cng,18930,998,32.52,4,8.13,504649.26094808127,mid-age,1
kolkata,manual,1,mahindra,mahindra xuv500,2018,w10 2wd,1000000.0,2018,diesel,80000,2179,16.0,6,2.6666666666666665,930921.1267605633,mid-age,0
kolkata,manual,1,maruti,maruti wagon r,2020,cng lxi,470000.0,2020,cng,17851,998,32.52,4,8.13,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti alto 800,2021,vxi bsvi,340000.0,2021,petrol,22392,796,22.05,3,7.3500000000000005,504649.26094808127,mid-age,1
kolkata,manual,1,kia,kia carens,2022,luxury plus turbo 2022-2023,1450000.0,2022,petrol,29017,1353,16.2,2,8.1,1451064.5161290322,new,0
kolkata,manual,1,jeep,jeep compass,2021,1.4 sport plus,1595000.0,2021,petrol,9000,1368,14.1,3,4.7,1924504.5045045046,mid-age,0
kolkata,manual,1,maruti,maruti zen,2003,lx bsii,50000.0,2003,petrol,30000,993,17.3,21,0.8238095238095239,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai eon,2017,era plus,270000.0,2017,petrol,10000,814,21.1,7,3.0142857142857147,605200.0006153847,mid-age,0
kolkata,manual,1,hyundai,hyundai venue,2021,sx turbo,875000.0,2022,petrol,30559,998,18.27,2,9.135,605200.0006153847,new,0
kolkata,automatic,2,hyundai,hyundai creta,2018,1.6 sx automatic diesel,850000.0,2018,diesel,60000,1582,17.6,6,2.9333333333333336,605200.0006153847,mid-age,0
kolkata,manual,1,ford,ford aspire,2016,1.2 ti-vct titanium plus,300000.0,2016,petrol,50000,1196,18.16,8,2.27,730169.9346405229,old,0
kolkata,manual,1,hyundai,hyundai i20,2012,1.2 magna,250000.0,2012,petrol,20000,1197,18.5,12,1.5416666666666667,605200.0006153847,old,0
kolkata,automatic,1,renault,renault kwid,2022,1.0 rxt amt opt,540000.0,2022,petrol,10000,999,22.0,2,11.0,536132.6860841424,new,1
kolkata,manual,1,toyota,toyota etios cross,2014,1.2l g,330000.0,2014,petrol,19830,1197,18.16,10,1.816,1282850.0,old,0
kolkata,manual,1,maruti,maruti s-presso,2020,vxi plus 2019-2022,409000.0,2020,petrol,24670,998,21.7,4,5.425,504649.26094808127,mid-age,1
kolkata,manual,1,hyundai,hyundai grand i10,2019,1.2 kappa magna bsiv,484000.0,2020,petrol,14327,1197,18.9,4,4.725,605200.0006153847,mid-age,0
kolkata,manual,1,jeep,jeep compass,2018,2.0 limited plus bsiv,1400000.0,2018,diesel,50000,1956,17.1,6,2.85,1924504.5045045046,mid-age,0
kolkata,manual,1,maruti,maruti alto k10,2014,lxi,239000.0,2014,petrol,18987,998,20.92,10,2.092,504649.26094808127,old,0
kolkata,manual,1,maruti,maruti alto k10,2019,vxi,335000.0,2019,petrol,55973,998,23.95,5,4.79,504649.26094808127,mid-age,1
kolkata,automatic,2,hyundai,hyundai verna,2021,sx ivt opt,1065000.0,2021,petrol,9000,1497,18.45,3,6.1499999999999995,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti alto 800,2019,lxi,315000.0,2019,petrol,27094,796,24.7,5,4.9399999999999995,504649.26094808127,mid-age,1
kolkata,manual,2,maruti,maruti alto,2008,lx bsiii,80000.0,2008,petrol,60000,796,19.7,16,1.23125,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai grand i10 nios,2020,sportz,614000.0,2020,petrol,4914,1197,20.7,4,5.175,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti zen estilo,2013,lxi,251000.0,2015,petrol,25171,998,19.0,9,2.111111111111111,504649.26094808127,old,0
kolkata,manual,1,tata,tata nexon,2018,kraz,575000.0,2018,petrol,40000,1198,17.0,6,2.8333333333333335,748643.1780487805,mid-age,0
kolkata,manual,1,jeep,jeep compass,2018,2.0 longitude bsiv,999000.0,2018,diesel,42000,1956,17.1,6,2.85,1924504.5045045046,mid-age,0
kolkata,manual,1,hyundai,hyundai venue,2020,s turbo bsiv,699000.0,2020,petrol,28400,998,18.27,4,4.5675,605200.0006153847,mid-age,0
kolkata,automatic,1,mahindra,mahindra thar,2021,lx 4-str hard top diesel at bsvi,1750000.0,2021,diesel,20857,2184,15.2,3,5.066666666666666,930921.1267605633,mid-age,0
kolkata,manual,1,hyundai,hyundai verna,2009,crdi,175000.0,2009,diesel,61000,1493,16.8,15,1.12,605200.0006153847,old,0
kolkata,manual,1,mahindra,mahindra xuv500,2015,w8 fwd,599000.0,2015,diesel,75760,2179,15.1,9,1.6777777777777778,930921.1267605633,old,0
kolkata,manual,1,hyundai,hyundai grand i10,2015,magna,335000.0,2015,petrol,31000,1197,18.9,9,2.0999999999999996,605200.0006153847,old,0
kolkata,automatic,1,hyundai,hyundai verna,2015,1.6 crdi at sx,450000.0,2015,diesel,54000,1582,19.08,9,2.1199999999999997,605200.0006153847,old,0
kolkata,manual,2,volkswagen,volkswagen polo,2014,1.2 mpi trendline,300000.0,2014,petrol,60000,1198,16.47,10,1.6469999999999998,703303.886925795,old,0
kolkata,manual,1,honda,honda brio,2013,s mt,199000.0,2013,petrol,68943,1198,19.4,11,1.7636363636363634,624483.4192037471,old,0
kolkata,manual,1,maruti,maruti alto 800,2022,vxi plus bsvi,399000.0,2022,petrol,8582,796,22.05,2,11.025,504649.26094808127,new,1
kolkata,manual,1,maruti,maruti alto 800,2019,vxi bsvi,329000.0,2019,petrol,22868,796,22.05,5,4.41,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti vitara brezza,2016,ldi option,550000.0,2016,diesel,76165,1248,24.3,8,3.0375,504649.26094808127,old,1
kolkata,manual,1,hyundai,hyundai grand i10 nios,2020,sportz,574000.0,2020,petrol,27047,1197,20.7,4,5.175,605200.0006153847,mid-age,0
kolkata,automatic,1,maruti,maruti swift dzire,2017,amt zxi,522000.0,2017,petrol,35538,1197,21.21,7,3.0300000000000002,504649.26094808127,mid-age,0
kolkata,manual,1,maruti,maruti swift,2016,zxi bsiv,399000.0,2016,petrol,76293,1197,22.0,8,2.75,504649.26094808127,old,1
kolkata,manual,1,datsun,datsun go,2018,t bsiv,185000.0,2018,petrol,34000,1198,20.63,6,3.438333333333333,347810.8108108108,mid-age,0
kolkata,automatic,1,honda,honda city,2022,zx cvt,1299000.0,2022,petrol,12113,1498,18.3,2,9.15,624483.4192037471,new,0
kolkata,manual,1,hyundai,hyundai creta,2018,1.6 sx option,827999.9999999999,2018,petrol,87172,1591,15.8,6,2.6333333333333333,605200.0006153847,mid-age,0
kolkata,manual,1,maruti,maruti alto,2021,vxi 1.1,300000.0,2021,petrol,20000,1061,18.9,3,6.3,504649.26094808127,mid-age,0
kolkata,manual,1,honda,honda city,2014,i dtec v,395000.0,2014,diesel,55000,1498,26.0,10,2.6,624483.4192037471,old,1
kolkata,manual,1,hyundai,hyundai i20,2013,magna optional 1.4 crdi,280000.0,2013,diesel,51321,1396,21.9,11,1.9909090909090907,605200.0006153847,old,1
kolkata,automatic,1,land rover,land rover range rover evoque,2019,petrol hse dynamic,4899000.0,2019,petrol,29781,1997,15.68,5,3.136,4141256.4102564105,mid-age,0
kolkata,manual,1,skoda,skoda kushaq,2022,1.0 tsi style bsvi,1250000.0,2022,petrol,15400,999,19.2,2,9.6,1001170.8860759494,new,0
kolkata,manual,2,ford,ford ecosport,2021,thunder edition diesel,899000.0,2021,diesel,21000,1498,21.7,3,7.233333333333333,730169.9346405229,mid-age,1
kolkata,manual,1,hyundai,hyundai creta,2019,1.6 sx diesel,850000.0,2019,diesel,34000,1582,20.5,5,4.1,605200.0006153847,mid-age,0
kolkata,automatic,1,mg,mg gloster,2021,sharp 6-str,3200000.0,2021,diesel,19000,1996,12.4,3,4.133333333333334,1952518.0722891567,mid-age,0
kolkata,manual,1,hyundai,hyundai eon,2015,sportz,246000.0,2015,petrol,65595,814,21.1,9,2.3444444444444446,605200.0006153847,old,0
kolkata,manual,1,ford,ford ecosport,2014,1.5 dv5 mt titanium,480000.0,2014,diesel,10000,1498,22.7,10,2.27,730169.9346405229,old,1
kolkata,manual,1,mahindra,mahindra xuv500,2018,w7 bsiv,1121000.0,2018,diesel,51441,2179,15.1,6,2.5166666666666666,930921.1267605633,mid-age,0
kolkata,manual,3,ford,ford ecosport,2014,1.5 dv5 mt titanium,419000.00000000006,2014,diesel,70057,1498,22.7,10,2.27,730169.9346405229,old,1
kolkata,manual,1,kia,kia seltos,2020,htk plus g,1050000.0,2020,petrol,14000,1497,16.8,4,4.2,1451064.5161290322,mid-age,0
kolkata,manual,1,skoda,skoda rapid,2020,1.0 tsi ambition,734000.0,2020,petrol,35984,999,18.97,4,4.7425,1001170.8860759494,mid-age,0
kolkata,manual,1,renault,renault captur,2017,1.5 diesel rxl,565000.0,2018,diesel,80443,1461,20.37,6,3.395,536132.6860841424,mid-age,0
kolkata,manual,2,toyota,toyota innova,2008,2.5 g (diesel) 7 seater bs iii,200000.0,2008,diesel,150000,2494,12.8,16,0.8,1282850.0,old,0
kolkata,manual,2,mahindra,mahindra xuv500,2014,w8 4wd,629000.0,2014,diesel,87893,2179,15.1,10,1.51,930921.1267605633,old,0
kolkata,manual,2,maruti,maruti wagon r,2009,lxi duo bsiii,65000.0,2009,lpg,120000,1061,17.3,15,1.1533333333333333,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai i20 active,2015,1.4 sx,519000.00000000006,2015,diesel,49441,1396,21.19,9,2.354444444444445,605200.0006153847,old,0
kolkata,automatic,1,mg,mg astor,2022,savvy turbo at bsvi,1607000.0,2022,petrol,6015,1349,14.34,2,7.17,1952518.0722891567,new,0
kolkata,manual,2,hyundai,hyundai creta,2021,sx executive bsvi,1300000.0,2021,petrol,30908,1497,17.887499999999996,3,5.962499999999999,605200.0006153847,mid-age,0
kolkata,manual,1,jeep,jeep compass,2017,2.0 limited,1100000.0,2017,diesel,34441,1956,17.1,7,2.442857142857143,1924504.5045045046,mid-age,0
kolkata,manual,1,honda,honda cr-v,2010,2.0 2wd,200000.0,2010,petrol,74000,1997,14.0,14,1.0,624483.4192037471,old,0
kolkata,manual,1,maruti,maruti ertiga,2019,zxi plus petrol,850000.0,2019,petrol,30000,1462,19.34,5,3.868,504649.26094808127,mid-age,0
kolkata,automatic,1,audi,audi q3,2014,2.0 tdi,1000000.0,2014,diesel,68000,1968,15.73,10,1.573,2350864.5161290322,old,0
kolkata,manual,1,ford,ford figo,2014,petrol zxi,150000.0,2014,petrol,55000,1196,15.6,10,1.56,730169.9346405229,old,0
kolkata,manual,1,hyundai,hyundai i10,2014,sportz,239000.0,2014,petrol,37000,1197,20.36,10,2.036,605200.0006153847,old,0
kolkata,manual,1,datsun,datsun go plus,2016,style,280000.0,2016,petrol,40000,1198,20.62,8,2.5775,347810.8108108108,old,0
kolkata,automatic,1,jeep,jeep compass,2021,2.0 limited 4x4 opt diesel at bsvi,2050000.0,2021,diesel,40300,1956,14.9,3,4.966666666666667,1924504.5045045046,mid-age,0
kolkata,manual,1,toyota,toyota innova,2011,2.5 gx 8 str bsiv,450000.0,2011,diesel,125000,2494,12.8,13,0.9846153846153847,1282850.0,old,0
kolkata,manual,1,maruti,maruti alto 800,2020,lxi,316000.0,2020,petrol,43317,796,22.05,4,5.5125,504649.26094808127,mid-age,1
kolkata,manual,1,maruti,maruti alto 800,2020,vxi plus bsvi,336000.0,2020,petrol,21298,796,22.05,4,5.5125,504649.26094808127,mid-age,1
kolkata,manual,1,honda,honda wr-v,2020,sv,687000.0,2020,petrol,33393,1199,16.5,4,4.125,624483.4192037471,mid-age,0
kolkata,manual,1,hyundai,hyundai grand i10,2014,crdi magna,327000.0,2014,diesel,34622,1120,24.0,10,2.4,605200.0006153847,old,1
kolkata,manual,1,maruti,maruti eeco,2019,5 seater ac,395000.0,2019,petrol,21166,1197,19.71,5,3.942,504649.26094808127,mid-age,0
kolkata,automatic,1,hyundai,hyundai creta,2019,1.6 sx automatic diesel,894999.9999999999,2019,diesel,126254,1582,17.6,5,3.5200000000000005,605200.0006153847,mid-age,0
kolkata,automatic,3,jaguar,jaguar f-type,2014,3.0 v6 s,6400000.0,2014,petrol,31828,2995,15.15,10,1.5150000000000001,3326617.6470588236,old,0
kolkata,manual,1,datsun,datsun go,2016,t bsiv,274000.0,2016,petrol,43595,1198,20.63,8,2.57875,347810.8108108108,old,0
kolkata,manual,1,maruti,maruti ciaz,2015,zxi,420000.0,2015,petrol,22276,1373,20.73,9,2.3033333333333332,504649.26094808127,old,0
kolkata,manual,3,maruti,maruti eeco,2010,7 seater standard bsiv,150000.0,2010,petrol,100000,1196,15.37,14,1.0978571428571429,504649.26094808127,old,0
kolkata,manual,3,maruti,maruti eeco,2010,7 seater standard bsiv,140000.0,2010,petrol,60000,1196,15.37,14,1.0978571428571429,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai i10,2016,sportz,290000.0,2016,petrol,10415,1197,20.36,8,2.545,605200.0006153847,old,0
kolkata,manual,1,maruti,maruti eeco,2013,5 seater ac bsiv,160000.0,2013,petrol,20000,1196,15.37,11,1.3972727272727272,504649.26094808127,old,0
kolkata,manual,2,tata,tata punch,2022,adventure rhythm bsvi,590000.0,2022,petrol,10000,1199,20.09,2,10.045,748643.1780487805,new,0
kolkata,automatic,1,toyota,toyota fortuner legender,2021,4x2 at bsvi,3600000.0,2021,diesel,60000,2755,13.122962962962962,3,4.374320987654321,1282850.0,mid-age,0
kolkata,manual,2,maruti,maruti alto 800,2007,lxi,28000.0,2007,petrol,30000,796,24.7,17,1.4529411764705882,504649.26094808127,old,1
kolkata,manual,1,maruti,maruti wagon r,2005,lx,40000.0,2005,petrol,60000,998,18.9,19,0.994736842105263,504649.26094808127,old,0
kolkata,manual,1,hyundai,hyundai grand i10,2016,sportz,400000.0,2016,petrol,90000,1197,18.9,8,2.3625,605200.0006153847,old,0
kolkata,manual,1,honda,honda wr-v,2019,i-dtec vx,787000.0,2019,diesel,42015,1498,25.5,5,5.1,624483.4192037471,mid-age,1
kolkata,manual,1,toyota,toyota corolla altis,2018,1.4 dgl,899000.0,2018,diesel,72456,1364,21.43,6,3.5716666666666668,1282850.0,mid-age,1
kolkata,manual,1,maruti,maruti ritz,2014,ldi,268000.0,2014,diesel,116032,1248,23.2,10,2.32,504649.26094808127,old,1
kolkata,automatic,1,ford,ford endeavour,2019,3.2 titanium at 4x4,2800000.0,2019,diesel,40000,3198,10.91,5,2.182,730169.9346405229,mid-age,0
kolkata,manual,2,tata,tata tiago,2017,1.2 revotron xm,265000.0,2017,petrol,40000,1199,23.84,7,3.4057142857142857,748643.1780487805,mid-age,1
kolkata,manual,2,tata,tata tiago,2017,1.05 revotorq xm,265000.0,2017,diesel,40000,1047,27.28,7,3.8971428571428572,748643.1780487805,mid-age,1
kolkata,manual,1,mahindra,mahindra xuv500,2016,w10 1.99 mhawk,700000.0,2016,diesel,51000,1997,16.0,8,2.0,930921.1267605633,old,0
