city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,engine_cc,mileage_kmpl
jaipur,automatic,2,audi,audi a6,2013,2.0 tdi premium plus,1450000.0,2013,diesel,40000,1968,17.68
jaipur,automatic,2,renault,renault kwid,2019,1.0 rxt optional at 2016-2019,370000.0,2019,petrol,30000,999,23.01
jaipur,automatic,1,kia,kia seltos,2019,gtx plus diesel at,1525000.0,2019,diesel,44354,1493,18.0
jaipur,manual,2,renault,renault kwid,2016,1.0 rxt optional,290000.0,2016,petrol,65000,999,23.01
jaipur,manual,1,maruti,maruti swift,2016,vdi,525000.0,2016,diesel,79700,1248,28.4
jaipur,manual,2,toyota,toyota innova,2007,2.5 g (diesel) 8 seater bs iii,285000.0,2007,diesel,120000,2494,12.8
jaipur,manual,1,maruti,maruti baleno,2019,1.2 alpha,650000.0,2019,petrol,30000,1197,21.4
jaipur,automatic,1,kia,kia sonet,2021,1.5 gtx plus diesel at dt,1325000.0,2021,diesel,45204,1493,19.306249999999995
jaipur,manual,1,hyundai,hyundai i20,2017,magna 1.4 crdi,575000.0,2017,diesel,81000,1396,22.54
jaipur,manual,1,honda,honda city,2008,gxi,170000.0,2008,petrol,120000,1497,17.7
jaipur,manual,2,hyundai,hyundai grand i10 nios,2020,sportz,590000.0,2020,petrol,40000,1197,20.7
jaipur,automatic,2,hyundai,hyundai i20,2019,asta option cvt bsiv,753000.0,2019,petrol,33236,1197,17.4
jaipur,automatic,2,hyundai,hyundai grand i10,2014,at sportz,425000.0,2014,petrol,50000,1197,18.9
jaipur,manual,1,maruti,maruti baleno,2019,1.2 delta,587000.0,2019,petrol,47214,1197,21.4
jaipur,manual,2,hyundai,hyundai grand i10 nios,2019,asta,580000.0,2019,petrol,54670,1197,20.7
jaipur,manual,2,honda,honda amaze,2018,e i-vtec,530000.0,2018,petrol,30000,1198,17.8
jaipur,manual,1,mahindra,mahindra bolero,2013,xl 9 str,400000.0,2013,diesel,120000,2523,15.96
jaipur,manual,2,tata,tata zest,2016,revotron 1.2 xt,300000.0,2016,petrol,120000,1193,17.57
jaipur,automatic,1,toyota,toyota fortuner,2015,4x4 at,1595000.0,2015,diesel,125000,2982,12.55
jaipur,manual,1,ford,ford aspire,2017,1.5 tdci trend,380000.0,2017,diesel,100000,1498,25.83
jaipur,manual,2,hyundai,hyundai i20,2017,1.2 asta option,625000.0,2017,petrol,57000,1197,18.6
jaipur,manual,2,chevrolet,chevrolet spark,2011,1.0 ls lpg,160000.0,2011,lpg,70000,995,16.0
jaipur,manual,1,volkswagen,volkswagen polo,2017,1.5 tdi highline,525000.0,2017,diesel,120000,1498,20.14
jaipur,manual,1,maruti,maruti baleno,2022,zeta bsvi,850000.0,2022,petrol,30000,1197,22.35
jaipur,manual,2,ford,ford endeavour,2008,3.0 4x4 thunder plus,390000.0,2008,diesel,120000,2953,11.4
jaipur,manual,1,kia,kia seltos,2021,htx g,1490000.0,2021,petrol,3844,1497,16.8
jaipur,manual,4,chevrolet,chevrolet cruze,2011,ltz,190000.0,2011,diesel,120000,1991,18.3
jaipur,manual,1,renault,renault kwid,2020,1.0 rxt,375000.0,2020,petrol,50000,999,21.46
jaipur,manual,3,honda,honda cr-v,2008,rvi mt,180000.0,2008,petrol,120000,2354,13.1
jaipur,manual,2,mahindra,mahindra xuv500,2015,w10 1.99 mhawk,950000.0,2015,diesel,80000,1997,16.0
jaipur,manual,1,maruti,maruti swift dzire,2012,vxi,383000.0,2012,petrol,94554,1197,22.41
jaipur,manual,1,maruti,maruti baleno,2021,zeta,713000.0,2021,petrol,15991,1197,21.01
jaipur,manual,3,mahindra,mahindra scorpio,2013,vlx 4wd 7s bsiv,520000.0,2013,diesel,70000,2179,12.05
jaipur,automatic,1,maruti,maruti swift dzire,2017,amt zdi plus,655000.0,2017,diesel,72918,1248,28.4
jaipur,automatic,1,datsun,datsun redigo,2018,amt 1.0 t option,313000.0,2018,petrol,22982,999,22.5
jaipur,manual,1,hyundai,hyundai i20,2015,sportz 1.4 crdi,575000.0,2015,diesel,76000,1396,22.54
jaipur,manual,1,skoda,skoda rapid,2017,1.5 tdi ambition bsiv,675000.0,2017,diesel,115000,1498,21.13
jaipur,manual,1,maruti,maruti vitara brezza,2018,vdi,825000.0,2018,diesel,73000,1248,24.3
jaipur,automatic,2,ford,ford endeavour,2016,2.2 trend at 4x2,2075000.0,2016,diesel,90000,2198,12.62
jaipur,manual,1,hyundai,hyundai santro,2019,sportz bsiv,445000.0,2019,petrol,30000,1086,20.3
jaipur,manual,2,hyundai,hyundai grand i10,2014,crdi asta option,350000.0,2014,diesel,80000,1120,24.0
jaipur,automatic,1,mercedes-benz,mercedes-benz amg glc 43,2022,4matic coupe bsvi,9000000.0,2023,petrol,23200,2996,11.52
jaipur,manual,1,skoda,skoda kushaq,2022,1.0 tsi ambition bsvi,1300000.0,2022,petrol,10000,999,19.2
jaipur,automatic,1,hyundai,hyundai grand i10 nios,2022,amt sportz,750000.0,2022,petrol,10000,1197,20.7
jaipur,manual,1,renault,renault triber,2020,rxz bsvi,670000.0,2020,petrol,30000,999,20.0
jaipur,manual,1,chevrolet,chevrolet aveo u-va,2007,1.2 ls,90000.0,2007,petrol,60000,1150,15.26
jaipur,automatic,1,maruti,maruti celerio,2017,zxi amt,365000.0,2017,petrol,107963,998,26.0
jaipur,manual,2,renault,renault duster,2012,110ps diesel rxz,347000.0,2012,diesel,121243,1461,19.01
jaipur,manual,1,tata,tata harrier,2020,xz bsiv,1470000.0,2020,diesel,100000,1956,17.0
jaipur,manual,1,honda,honda brio,2015,s mt,309000.0,2015,petrol,67194,1198,19.4
jaipur,manual,2,honda,honda city,2016,i vtec v,586000.0,2016,petrol,69236,1497,17.8
jaipur,manual,1,honda,honda wr-v,2019,i-dtec vx,900000.0,2019,diesel,80000,1498,25.5
jaipur,manual,2,jeep,jeep compass,2018,1.4 sport,900000.0,2018,petrol,90000,1368,16.0
jaipur,manual,1,mg,mg hector,2020,sharp diesel mt bsiv,1550000.0,2020,diesel,60000,1956,17.41
jaipur,automatic,2,land rover,land rover discovery sport,2017,td4 se,2300000.0,2017,diesel,80000,1999,12.83
jaipur,automatic,2,land rover,land rover range rover evoque,2016,2.0 td4 hse,3200000.0,2016,diesel,81317,1999,15.68
jaipur,manual,2,hyundai,hyundai i10,2015,magna 1.2 itech se,254999.99999999997,2015,petrol,60000,1197,20.36
jaipur,manual,1,renault,renault duster,2015,85ps diesel rxe,355000.0,2015,diesel,80000,1461,19.87
jaipur,manual,2,renault,renault duster,2018,85ps diesel rxs,650000.0,2018,diesel,60000,1461,19.87
jaipur,manual,3,hyundai,hyundai grand i10,2014,crdi sportz,275000.0,2014,diesel,110000,1120,24.0
jaipur,manual,2,ford,ford fiesta classic,2011,1.4 duratorq lxi,150000.0,2011,diesel,120000,1399,19.68
jaipur,automatic,2,hyundai,hyundai creta,2017,1.6 crdi at sx plus,900000.0,2017,diesel,110000,1582,17.01
jaipur,automatic,1,bmw,bmw 5 series,2017,520d luxury line,2500000.0,2017,diesel,100000,1995,20.37
jaipur,manual,1,maruti,maruti swift,2018,vxi 2018,600000.0,2018,petrol,57000,1197,22.0
jaipur,automatic,2,bmw,bmw 3 series,2013,320d prestige,975000.0,2013,diesel,70000,1995,18.88
jaipur,manual,1,maruti,maruti swift,2014,vdi,475000.0,2014,diesel,76000,1248,28.4
jaipur,automatic,2,maruti,maruti swift,2021,zxi plus dt amt bsvi,801000.0,2021,petrol,7183,1197,22.56
jaipur,automatic,3,hyundai,hyundai creta,2021,sx opt turbo bsvi,1574000.0,2021,petrol,6165,1353,16.8
jaipur,manual,2,skoda,skoda rapid,2012,1.6 tdi elegance,350000.0,2012,diesel,85000,1598,20.5
jaipur,manual,1,tata,tata tiago,2022,xt cng bsvi,590000.0,2022,cng,4437,1199,26.49
jaipur,manual,1,hyundai,hyundai i20,2016,sportz 1.2,532000.0,2016,petrol,34217,1197,18.6
jaipur,manual,1,volkswagen,volkswagen polo,2017,1.2 mpi highline,525000.0,2017,petrol,80101,1198,16.47
jaipur,manual,3,honda,honda civic,2007,1.8 s mt,170000.0,2007,petrol,150000,1799,13.5
jaipur,manual,1,maruti,maruti a-star,2012,vxi,225000.0,2012,petrol,50000,998,19.0
jaipur,manual,2,mahindra,mahindra scorpio,2019,s11 4wd bsiv,1600000.0,2019,diesel,100000,2179,16.36
jaipur,manual,1,maruti,maruti wagon r,2011,lxi,250000.0,2011,petrol,72580,998,21.79
jaipur,manual,4,hyundai,hyundai verna,2012,1.6 sx crdi (o),300000.0,2012,diesel,120000,1582,22.32
jaipur,manual,1,hyundai,hyundai verna,2020,crdi 1.6 sx,1000000.0,2020,diesel,120000,1582,22.0
jaipur,manual,1,hyundai,hyundai santro,2019,sportz bsiv,420000.0,2019,petrol,30000,1086,20.3
jaipur,manual,1,volkswagen,volkswagen polo,2012,diesel comfortline 1.2l,300000.0,2012,diesel,100000,1199,22.07
jaipur,manual,1,hyundai,hyundai i20,2018,diesel sportz,675000.0,2018,diesel,69000,1396,22.54
jaipur,manual,1,maruti,maruti swift,2017,vdi optional,625000.0,2018,diesel,50040,1248,25.2
jaipur,automatic,1,honda,honda cr-v,2015,2.4l 4wd at,1290000.0,2015,petrol,48350,2354,12.0
jaipur,manual,2,chevrolet,chevrolet beat,2011,ls,110000.00000000001,2011,petrol,40000,1199,18.6
jaipur,manual,4,chevrolet,chevrolet cruze,2011,ltz,217000.0,2011,diesel,120000,1991,18.3
jaipur,manual,1,tata,tata new safari,2011,dicor 2.2 ex 4x2 bs iv,250000.0,2011,diesel,120000,2179,13.93
jaipur,automatic,1,honda,honda city,2017,i-vtec cvt v,715000.0,2019,petrol,74573,1497,18.0
jaipur,automatic,1,renault,renault kwid,2018,1.0 rxt optional at 2016-2019,356000.0,2018,petrol,64715,999,23.01
jaipur,manual,1,honda,honda city,2014,i dtec sv,525000.0,2014,diesel,76000,1498,26.0
jaipur,manual,2,maruti,maruti wagon r,2017,vxi bs iv,341000.0,2017,petrol,99348,998,20.51
jaipur,manual,1,hyundai,hyundai grand i10,2017,1.2 kappa sportz bsiv,443000.0,2017,petrol,39176,1197,18.9
jaipur,manual,2,nissan,nissan micra active,2017,xv petrol,300000.0,2017,petrol,80000,1198,19.49
jaipur,manual,1,maruti,maruti vitara brezza,2020,lxi,750000.0,2020,petrol,50000,1462,17.03
jaipur,manual,3,maruti,maruti swift dzire,2016,vdi,490000.00000000006,2016,diesel,120000,1248,26.59
jaipur,manual,3,maruti,maruti ertiga,2012,zdi,450000.0,2012,diesel,70000,1248,20.77
jaipur,manual,1,hyundai,hyundai grand i10,2016,sportz,425000.0,2016,petrol,40000,1197,18.9
jaipur,automatic,3,ford,ford ecosport,2017,1.5 ti vct at titanium bsiv,490000.00000000006,2017,petrol,100000,1499,15.63
jaipur,manual,2,tata,tata indigo,2012,ls,150000.0,2012,diesel,60000,1405,17.0
jaipur,manual,1,hyundai,hyundai verna,2019,vtvt 1.6 sx,894999.9999999999,2019,petrol,29905,1591,17.0
jaipur,manual,1,maruti,maruti swift dzire,2015,vdi,490000.00000000006,2015,diesel,70000,1248,26.59
jaipur,automatic,4,mercedes-benz,mercedes-benz a class,2013,a180 cdi,875000.0,2013,diesel,80000,2143,20.0
jaipur,manual,2,tata,tata harrier,2019,xz bsvi,1450000.0,2020,diesel,70000,1956,16.35
jaipur,manual,1,honda,honda amaze,2018,vx i dtec,625000.0,2018,diesel,80000,1498,25.8
jaipur,manual,1,mahindra,mahindra xuv300,2020,w8 bsvi,850000.0,2020,petrol,40000,1197,16.82
jaipur,manual,2,skoda,skoda rapid,2021,1.0 tsi ambition,859000.0,2021,petrol,88069,999,18.97
jaipur,manual,3,hyundai,hyundai i10,2014,magna 1.1l,278000.0,2014,petrol,50789,1086,19.81
jaipur,manual,2,hyundai,hyundai verna,2014,1.6 sx,550000.0,2014,diesel,76000,1582,22.32
jaipur,manual,1,maruti,maruti alto 800,2019,lxi,304000.0,2019,petrol,42212,796,22.05
jaipur,manual,1,honda,honda amaze,2015,s i-vtech,371000.0,2015,petrol,105227,1198,18.0
jaipur,manual,3,skoda,skoda laura,2006,l n k 1.9 pd,125000.0,2006,diesel,150000,1896,17.5
jaipur,automatic,2,hyundai,hyundai creta,2019,1.6 sx automatic diesel,1250000.0,2019,diesel,92700,1582,17.6
jaipur,manual,2,chevrolet,chevrolet cruze,2011,ltz,339000.0,2011,diesel,120000,1991,18.3
jaipur,manual,1,maruti,maruti alto,2006,std,70000.0,2006,petrol,30000,796,19.7
jaipur,manual,1,maruti,maruti swift,2021,vxi bsiv,695000.0,2021,petrol,12168,1197,22.0
jaipur,manual,1,hyundai,hyundai grand i10 nios,2022,magna crdi corp edition,685000.0,2022,diesel,10000,1186,26.2
jaipur,manual,3,tata,tata nano,2011,lx,60000.0,2011,petrol,30000,624,26.0
jaipur,automatic,1,hyundai,hyundai creta,2020,sx opt ivt,1560000.0,2020,petrol,73500,1497,17.887499999999996
jaipur,manual,1,isuzu,isuzu d-max,2016,4x4,1490000.0,2016,diesel,75210,2499,12.4
jaipur,automatic,1,maruti,maruti wagon r,2017,amt vxi,379000.0,2017,petrol,69159,998,20.51
jaipur,automatic,1,maruti,maruti a-star,2011,at vxi aktiv,252999.99999999997,2011,petrol,56992,998,16.98
jaipur,manual,2,maruti,maruti swift dzire,2015,ldi optional,295000.0,2015,diesel,120000,1248,26.59
jaipur,manual,1,hyundai,hyundai grand i10,2017,magna,495000.0,2017,petrol,28500,1197,18.9
jaipur,manual,2,skoda,skoda fabia,2010,1.2 mpi ambiente petrol,200000.0,2010,petrol,100000,1198,17.5
jaipur,manual,5,hyundai,hyundai i20,2012,1.4 crdi magna,175000.0,2012,diesel,90000,1396,21.9
jaipur,manual,2,hyundai,hyundai grand i10,2014,crdi sportz,322000.0,2014,diesel,76164,1120,24.0
jaipur,automatic,1,maruti,maruti alto k10,2016,vxi amt,338000.0,2016,petrol,75196,998,23.95
jaipur,automatic,3,mahindra,mahindra xuv500,2016,at w10 fwd,680000.0,2016,diesel,50000,2179,16.0
jaipur,manual,1,maruti,maruti alto 800,2017,lxi,273000.0,2017,petrol,51759,796,22.05
jaipur,manual,2,tata,tata tiago,2019,xz plus dual tone,473000.00000000006,2019,petrol,105021,1199,23.84
jaipur,manual,1,hyundai,hyundai verna,2010,transform vtvt,150000.0,2010,petrol,120000,1599,16.2
jaipur,manual,2,tata,tata safari storme,2016,vx,600000.0,2016,diesel,90000,2179,14.1
jaipur,manual,1,mahindra,mahindra xuv500,2021,w5,1000000.0,2021,diesel,80000,2179,15.117862595419846
jaipur,manual,2,mahindra,mahindra thar,2021,lx 4-str hard top bsvi,1370000.0,2021,petrol,30000,1997,15.2
jaipur,manual,1,kia,kia sonet,2022,htk plus turbo imt bsvi,925000.0,2022,petrol,10000,998,18.2
jaipur,manual,1,volkswagen,volkswagen taigun,2022,1.0 tsi topline bsvi,1350000.0,2022,petrol,20000,999,20.08
jaipur,manual,3,hyundai,hyundai getz,2007,gle,60000.0,2007,petrol,110000,1341,15.3
jaipur,manual,2,maruti,maruti swift dzire,2020,zxi bsvi,650000.0,2020,petrol,40000,1197,22.41
jaipur,manual,1,honda,honda city,2012,s,350000.0,2012,petrol,100000,1497,16.8
jaipur,manual,1,mahindra,mahindra xuv300,2022,w8 diesel sunroof bsvi,1370000.0,2022,diesel,10000,1497,20.1
jaipur,manual,1,toyota,toyota etios liva,2013,g,295000.0,2013,petrol,60000,1197,17.71
jaipur,manual,1,maruti,maruti 800,2008,ac uniq,75000.0,2008,petrol,50000,796,16.1
jaipur,manual,2,maruti,maruti sx4,2007,vxi bsiii,50000.0,2007,petrol,120000,1586,15.0
jaipur,manual,3,volkswagen,volkswagen polo,2013,diesel comfortline 1.2l,240000.0,2013,diesel,70000,1199,22.07
jaipur,manual,4,honda,honda amaze,2016,e diesel bsiv,320000.0,2016,diesel,100000,1498,27.4
jaipur,automatic,1,skoda,skoda octavia,2019,1.8 tsi at l k,1500000.0,2019,petrol,67896,1798,15.1
jaipur,manual,2,renault,renault kiger,2021,rxz turbo,745000.0,2021,petrol,9862,999,20.5
jaipur,manual,1,renault,renault kwid,2017,1.0 rxt 02 anniversary edition,225000.0,2017,petrol,40000,999,23.01
jaipur,manual,1,renault,renault kwid,2019,rxl,332000.0,2019,petrol,37478,799,22.25
jaipur,manual,1,maruti,maruti alto 800,2021,lxi s-cng,415000.00000000006,2021,cng,32972,796,31.59
jaipur,manual,1,maruti,maruti eeco,2022,cng 5 seater ac,655000.0,2022,cng,30000,1196,20.88
jaipur,automatic,1,maruti,maruti swift,2022,vxi amt bsvi,775000.0,2022,petrol,3120,1197,22.56
jaipur,manual,1,volkswagen,volkswagen vento,2022,1.0 tsi highline,1050000.0,2022,petrol,20972,999,17.69
jaipur,manual,1,volkswagen,volkswagen polo,2018,1.0 mpi trendline,475000.0,2018,petrol,60000,999,18.78
jaipur,manual,1,hyundai,hyundai verna,2012,1.4 crdi,325000.0,2012,diesel,120000,1396,24.8
jaipur,automatic,1,jeep,jeep compass,2018,1.4 limited,1400000.0,2018,petrol,20000,1368,16.0
jaipur,manual,2,hyundai,hyundai eon,2013,d lite plus,145000.0,2013,petrol,70000,814,21.1
jaipur,manual,3,maruti,maruti swift dzire,2012,lxi,250000.0,2012,petrol,80000,1197,19.1
jaipur,automatic,1,tata,tata nexon,2021,xza plus dualtone roof amt,1025000.0,2021,petrol,38323,1199,16.35
jaipur,manual,1,maruti,maruti swift dzire,2020,vxi bsvi,500000.0,2020,petrol,120000,1197,22.41
jaipur,manual,1,renault,renault kwid,2019,rxt optional,300000.0,2019,petrol,40000,799,25.17
jaipur,automatic,1,skoda,skoda superb,2020,laurin & klement bsvi,3000000.0,2020,petrol,50000,1984,15.1
jaipur,manual,1,mahindra,mahindra xuv300,2019,w8 diesel bsiv,1000000.0,2019,diesel,60000,1497,20.0
jaipur,automatic,1,hyundai,hyundai santa fe,2014,2wd at,750000.0,2014,diesel,90000,2199,13.01
jaipur,automatic,1,hyundai,hyundai grand i10,2016,at asta,459999.99999999994,2016,petrol,72842,1197,18.9
jaipur,manual,2,maruti,maruti wagon r,2018,vxi bs iv,430000.0,2018,petrol,16338,998,20.51
jaipur,manual,2,maruti,maruti wagon r,2010,lxi duo bsiii,140000.0,2010,lpg,80000,1061,17.3
jaipur,manual,3,tata,tata nano,2011,lx,55000.0,2011,petrol,30000,624,26.0
jaipur,manual,1,toyota,toyota innova,2014,2.5 vx (diesel) 7 seater bs iv,650000.0,2014,diesel,120000,2494,12.99
jaipur,automatic,1,hyundai,hyundai verna,2019,crdi 1.6 at sx plus,1140000.0,2019,diesel,79828,1582,22.0
jaipur,manual,2,ford,ford figo,2014,diesel titanium,190000.0,2014,diesel,120000,1399,20.0
jaipur,manual,2,volkswagen,volkswagen polo,2016,1.2 mpi comfortline,450000.0,2016,petrol,59000,1199,16.2
jaipur,manual,4,chevrolet,chevrolet beat,2011,ps,100000.0,2011,petrol,120000,1199,18.6
jaipur,manual,2,maruti,maruti ritz,2010,vdi,200000.0,2010,diesel,90000,1248,21.1
jaipur,manual,2,maruti,maruti alto k10,2012,2010-2014 vxi,245000.00000000003,2012,petrol,40000,998,20.92
jaipur,manual,1,honda,honda city,2010,1.5 v mt,340000.0,2010,petrol,70000,1497,17.0
jaipur,manual,1,mahindra,mahindra bolero camper,2022,gold zx 2wd,1040000.0,2022,diesel,10000,2523,15.361052631578945
jaipur,manual,2,mahindra,mahindra scorpio,2015,s2 9 seater,600000.0,2015,diesel,120000,2523,15.4
jaipur,manual,1,honda,honda amaze,2013,s i-vtech,334000.0,2013,petrol,52034,1198,18.0
jaipur,manual,2,renault,renault kwid,2015,rxt optional,243000.00000000003,2015,petrol,45979,799,25.17
jaipur,manual,1,honda,honda amaze,2019,e petrol bsiv,610000.0,2019,petrol,10000,1199,19.5
jaipur,manual,1,hyundai,hyundai i20,2013,sportz 1.2,349000.0,2014,petrol,68551,1197,18.5
jaipur,manual,1,tata,tata tiago,2019,xz plus,513999.99999999994,2019,petrol,68766,1199,23.84
jaipur,manual,1,tata,tata new safari,2012,dicor 2.2 ex 4x2,300000.0,2012,diesel,80000,2179,11.57
jaipur,manual,2,maruti,maruti swift dzire,2020,vxi bsvi,725000.0,2020,petrol,20000,1197,22.41
jaipur,manual,2,hyundai,hyundai verna,2016,1.6 crdi s option,459999.99999999994,2016,diesel,120000,1582,23.9
jaipur,manual,2,hyundai,hyundai verna,2015,1.6 sx crdi (o),450000.0,2015,diesel,120000,1582,22.32
jaipur,manual,5,mahindra,mahindra bolero,2010,slx 4wd bsiii,320000.0,2010,diesel,120000,2523,13.6
jaipur,manual,1,ford,ford ecosport,2019,1.5 diesel titanium,850000.0,2019,diesel,71000,1498,21.7
jaipur,manual,1,volkswagen,volkswagen vento,2014,diesel highline,500000.0,2014,diesel,53000,1598,20.54
jaipur,manual,2,volkswagen,volkswagen polo,2017,1.5 tdi highline,550000.0,2017,diesel,75000,1498,20.14
jaipur,manual,1,maruti,maruti wagon r,2020,vxi,560000.0,2020,petrol,23573,998,21.79
jaipur,manual,1,ford,ford ecosport,2018,1.5 diesel titanium,800000.0,2018,diesel,76200,1498,21.7
jaipur,automatic,1,hyundai,hyundai santro xing,2007,gls at,180000.0,2007,petrol,85000,1086,17.8
jaipur,manual,1,maruti,maruti alto k10,2014,vxi,270000.0,2014,petrol,62000,998,24.39
jaipur,automatic,1,hyundai,hyundai aura,2020,s amt,735000.0,2020,petrol,16603,1197,20.1
jaipur,manual,1,hyundai,hyundai eon,2018,era plus,308000.0,2018,petrol,43571,814,21.1
jaipur,manual,1,maruti,maruti alto 800,2020,vxi bsvi,380000.0,2020,petrol,28328,796,22.05
jaipur,manual,1,maruti,maruti swift,2014,vdi,459999.99999999994,2014,diesel,115000,1248,28.4
jaipur,manual,1,honda,honda wr-v,2017,i-vtec vx,657000.0,2017,petrol,40282,1199,17.5
jaipur,manual,1,maruti,maruti alto 800,2016,lxi,254999.99999999997,2016,petrol,57826,796,22.05
jaipur,manual,1,volkswagen,volkswagen polo,2016,1.0 mpi trendline,450000.0,2016,petrol,85400,999,18.78
jaipur,manual,2,hyundai,hyundai i20,2014,asta 1.2,480000.0,2014,petrol,74000,1197,18.6
jaipur,manual,1,mahindra,mahindra bolero power plus,2018,slx,825000.0,2018,diesel,66000,1493,16.5
jaipur,automatic,1,maruti,maruti vitara brezza,2018,zdi plus amt,894999.9999999999,2019,diesel,65580,1248,24.3
jaipur,manual,2,volkswagen,volkswagen polo,2014,1.5 tdi highline,450000.0,2014,diesel,91200,1498,20.14
jaipur,manual,2,ford,ford ecosport,2015,1.5 diesel titanium,590000.0,2015,diesel,65000,1498,21.7
jaipur,manual,2,hyundai,hyundai i20,2017,1.4 asta,670000.0,2017,diesel,84250,1396,22.54
jaipur,manual,3,maruti,maruti swift,2007,vdi bsiii,229999.99999999997,2007,diesel,93155,1248,17.8
jaipur,automatic,2,bmw,bmw 3 series,2014,320d gt sport line,1425000.0,2014,diesel,79412,1995,19.59
jaipur,manual,1,skoda,skoda rapid,2019,1.5 tdi style bsiv,810000.0,2019,diesel,68140,1498,21.13
jaipur,automatic,1,kia,kia carens,2022,luxury plus turbo dct 6 str 2022-2023,1789999.9999999998,2022,petrol,16293,1353,16.5
jaipur,manual,2,maruti,maruti ritz,2014,ldi,189000.0,2014,diesel,79883,1248,23.2
jaipur,manual,1,jeep,jeep compass,2020,2.0 sport plus,1889999.9999999998,2020,diesel,9000,1956,17.1
jaipur,manual,1,hyundai,hyundai getz,2007,1.1 gle,28001.0,2007,petrol,100048,1086,15.0
jaipur,manual,1,honda,honda amaze,2014,s i-dtech,270000.0,2014,diesel,110712,1498,25.8
jaipur,automatic,1,tata,tata tiago,2017,1.2 revotron xta,409999.99999999994,2018,petrol,67653,1199,23.84
jaipur,manual,1,hyundai,hyundai i10,2015,magna 1.1l,296000.0,2015,petrol,58066,1086,19.81
jaipur,automatic,2,jaguar,jaguar xf,2017,2.2 litre luxury,2350000.0,2017,diesel,83000,2179,16.36
jaipur,manual,1,honda,honda amaze,2019,s petrol bsiv,576000.0,2019,petrol,71053,1199,19.5
jaipur,manual,2,volkswagen,volkswagen polo,2018,1.5 tdi highline plus,623000.0,2018,diesel,76977,1498,20.14
jaipur,manual,1,tata,tata indica,2009,aura 1.3 quadrajet,80000.0,2009,diesel,150729,1248,18.0
jaipur,automatic,1,mercedes-benz,mercedes-benz m-class,2016,ml 250 cdi,3190000.0,2016,diesel,115000,2143,15.26
jaipur,automatic,1,kia,kia carens,2022,luxury plus diesel imt 6 str bsvi,1750000.0,2022,diesel,15000,1493,19.306249999999995
jaipur,manual,1,honda,honda new accord,2007,vti-l mt,35840.0,2007,petrol,144103,2354,11.9
jaipur,manual,1,honda,honda amaze,2022,s bsvi,750000.0,2022,petrol,19726,1199,18.6
jaipur,automatic,1,audi,audi q5,2013,2.0 tdi,1764999.9999999998,2013,diesel,60267,1968,14.16
jaipur,manual,1,hyundai,hyundai elantra,2013,crdi base,900000.0,2013,diesel,120931,1582,22.7
jaipur,manual,1,tata,tata nexon,2022,xz plus dark edition bsvi,950000.0,2022,petrol,12111,1199,17.33
jaipur,manual,1,chevrolet,chevrolet cruze,2016,ltz,450000.0,2017,diesel,121671,1998,17.9
jaipur,automatic,1,maruti,maruti vitara brezza,2019,zdi plus amt,894999.9999999999,2019,diesel,65573,1248,24.3
jaipur,manual,1,hyundai,hyundai i10,2009,sportz 1.2,250000.0,2009,petrol,52887,1197,20.36
jaipur,automatic,1,honda,honda cr-v,2015,2.4l 4wd at,1285000.0,2015,petrol,48457,2354,12.0
jaipur,manual,1,nissan,nissan micra active,2013,xl petrol,325000.0,2013,petrol,51088,1198,19.49
jaipur,manual,1,kia,kia seltos,2021,htx g,1390000.0,2021,petrol,22000,1497,16.8
jaipur,manual,1,hyundai,hyundai verna,2018,vtvt 1.6 sx,823000.0,2018,petrol,45316,1591,17.0
jaipur,automatic,1,kia,kia seltos,2019,gtx plus dct,1395000.0,2019,petrol,16858,1353,16.5
jaipur,manual,1,toyota,toyota innova,2014,2.5 vx (diesel) 7 seater bs iv,790000.0,2014,diesel,105000,2494,12.99
jaipur,manual,1,renault,renault kwid,2019,rxl,342000.0,2019,petrol,31850,799,22.25
jaipur,manual,1,honda,honda amaze,2013,vx i-dtec,270000.0,2014,diesel,135213,1498,25.8
jaipur,manual,1,honda,honda amaze,2014,s i-dtech,358000.0,2015,diesel,88378,1498,25.8
jaipur,manual,1,maruti,maruti swift dzire,2016,vdi,500000.0,2016,diesel,191867,1248,26.59
jaipur,manual,1,maruti,maruti swift dzire,2012,vdi,409999.99999999994,2012,diesel,65808,1248,23.4
jaipur,manual,1,nissan,nissan magnite,2021,xv bsvi,650000.0,2021,petrol,20135,999,18.75
jaipur,automatic,1,skoda,skoda octavia,2019,1.8 tsi at onyx,2290000.0,2019,petrol,29882,1798,15.1
jaipur,automatic,1,mg,mg hector,2020,sharp dct,1500000.0,2020,petrol,33831,1451,13.96
jaipur,manual,1,maruti,maruti wagon r,2018,vxi bs iv,380000.0,2018,petrol,61334,998,20.51
jaipur,automatic,3,bmw,bmw 3 series,2017,320d luxury line,1700000.0,2017,diesel,69383,1995,22.69
jaipur,manual,4,mahindra,mahindra scorpio,2009,lx,450000.0,2009,diesel,157312,2179,12.05
jaipur,manual,1,hyundai,hyundai i20,2017,1.2 magna executive,500000.0,2017,petrol,51531,1197,18.6
jaipur,manual,1,kia,kia seltos,2019,htk plus d,944999.9999999999,2019,diesel,88098,1493,20.8
jaipur,manual,1,honda,honda br-v,2016,i-dtec s mt,525000.0,2016,diesel,96000,1498,21.9
